"Date(UTC)","Market","Type","Price","Amount","Total","Fee","Fee Coin"
"2018-07-02 13:50:24","LTCBNB","SELL","5.89","0.48526","2.85818140","0.00285818","BNB"
"2018-07-02 13:50:10","LTCBNB","SELL","5.89","0.17119","1.00830910","0.00100831","BNB"
"2018-07-02 13:49:42","LTCBNB","SELL","5.89","0.02655","0.15637950","0.00015638","BNB"
"2018-07-02 13:49:09","XRPBNB","SELL","0.03332","203.52","6.78128640","0.00678129","BNB"
"2018-07-02 13:46:56","EOSBNB","SELL","0.6065","6.55","3.97257500","0.00397258","BNB"
"2018-07-02 13:45:14","EOSBNB","SELL","0.5945","6.24","3.70968000","0.00370968","BNB"
"2018-07-02 13:37:35","ZECETH","SELL","0.3947","0.468","0.18471960","0.00018472","ETH"
"2018-07-02 13:32:55","XRPBNB","SELL","0.03297","193.83","6.39057510","0.00639058","BNB"
"2018-07-02 13:31:38","ZECETH","SELL","0.38645","0.054","0.02086830","0.00002087","ETH"
"2018-07-02 13:31:38","ZECETH","SELL","0.38645","0.392","0.15148840","0.00015149","ETH"
"2018-07-02 13:30:14","EOSBNB","SELL","0.582","5.94","3.45708000","0.00345708","BNB"
"2018-07-02 13:28:52","BNBBTC","BUY","0.0021975","6.57","0.01443757","0.00657","BNB"
"2018-07-02 13:27:45","LTCBNB","SELL","5.77","0.65","3.75050000","0.0037505","BNB"
"2018-07-02 12:30:34","XRPBNB","SELL","0.03261","184.6","6.01980600","0.00601981","BNB"
"2018-07-02 05:54:27","LTCBNB","SELL","5.64","0.619","3.49116000","0.00349116","BNB"
"2018-07-01 22:10:52","EOSBNB","SELL","0.5695","5.66","3.22337000","0.00322337","BNB"
"2018-07-01 22:05:48","XRPBNB","SELL","0.03226","175.81","5.67163060","0.00567163","BNB"
"2018-07-01 14:57:19","BNBBTC","BUY","0.0022485","6.11","0.01373833","0.00611","BNB"
"2018-07-01 07:56:14","EOSBNB","SELL","0.557","5.39","3.00223000","0.00300223","BNB"
"2018-07-01 06:15:34","XRPBNB","SELL","0.0319","167.44","5.34133600","0.00534134","BNB"
"2018-06-30 23:17:23","XRPETH","BUY","0.001025","167","0.17117500","0.167","XRP"
"2018-06-30 21:06:53","LTCETH","BUY","0.17822","0.006","0.00106932","0.000006","LTC"
"2018-06-30 21:06:49","LTCETH","BUY","0.17822","1","0.17822000","0.001","LTC"
"2018-06-30 21:06:09","LTCETH","BUY","0.17822","0.264","0.04705008","0.000264","LTC"
"2018-06-30 10:43:37","BNBBTC","BUY","0.0023","5.69","0.01308700","0.00569","BNB"
"2018-06-30 01:35:53","ZECETH","BUY","0.3663","0.014","0.00512820","0.000014","ZEC"
"2018-06-30 01:35:53","ZECETH","BUY","0.3663","0.014","0.00512820","0.000014","ZEC"
"2018-06-30 01:35:53","ZECETH","BUY","0.3663","0.014","0.00512820","0.000014","ZEC"
"2018-06-30 01:35:53","ZECETH","BUY","0.3663","0.013","0.00476190","0.000013","ZEC"
"2018-06-30 01:35:53","ZECETH","BUY","0.3663","0.014","0.00512820","0.000014","ZEC"
"2018-06-30 01:35:53","ZECETH","BUY","0.3663","0.014","0.00512820","0.000014","ZEC"
"2018-06-30 01:35:53","ZECETH","BUY","0.3663","0.012","0.00439560","0.000012","ZEC"
"2018-06-30 01:35:51","ZECETH","BUY","0.3663","0.61","0.22344300","0.00061","ZEC"
"2018-06-29 22:35:14","LTCETH","SELL","0.184","0.65","0.11960000","0.0001196","ETH"
"2018-06-29 22:25:13","LTCETH","SELL","0.18","0.62","0.11160000","0.0001116","ETH"
"2018-06-29 19:29:43","XRPETH","SELL","0.00104716","167","0.17487572","0.00017488","ETH"
"2018-06-29 17:43:35","ZECETH","SELL","0.37825","0.425","0.16075625","0.00016076","ETH"
"2018-06-29 08:38:28","ZECETH","SELL","0.37","0.405","0.14985000","0.00014985","ETH"
"2018-06-27 14:45:22","ETHBTC","BUY","0.070337","0.004","0.00028134","0.000004","ETH"
"2018-06-27 14:45:22","ETHBTC","BUY","0.070337","0.156","0.01097257","0.000156","ETH"
"2018-06-26 13:46:43","ETHBTC","BUY","0.072053","0.149","0.01073589","0.000149","ETH"
"2018-06-24 15:14:23","ETHBTC","BUY","0.073768","0.139","0.01025375","0.000139","ETH"
"2018-06-22 13:04:53","ETHBTC","BUY","0.075484","0.129","0.00973743","0.000129","ETH"
"2018-06-22 05:58:01","ETHBTC","BUY","0.0772","0.12","0.00926400","0.00012","ETH"
"2018-06-21 12:40:18","BNBBTC","SELL","0.002453","3.85","0.00944405","0.00000944","BTC"
"2018-06-21 09:29:55","BNBBTC","BUY","0.0024","3.85","0.00924000","0.00385","BNB"
"2018-06-21 03:40:09","BNBBTC","SELL","0.002425","4.79","0.01161575","0.00001162","BTC"
"2018-06-21 03:40:08","BNBBTC","SELL","0.002425","3.19","0.00773575","0.00000774","BTC"
"2018-06-20 15:01:16","BNBBTC","BUY","0.0023466","4.14","0.00971492","0.00414","BNB"
"2018-06-20 03:58:02","BNBBTC","BUY","0.0023999","3.86","0.00926361","0.00386","BNB"
"2018-06-19 14:52:01","BNBBTC","SELL","0.0024528","3.84","0.00941875","0.00000942","BTC"
"2018-06-19 13:27:17","BNBBTC","BUY","0.0023999","3.85","0.00923961","0.00385","BNB"
"2018-06-19 10:15:27","ETHBTC","SELL","0.078186","0.119","0.00930413","0.0000093","BTC"
"2018-06-15 17:01:03","ETHBTC","BUY","0.076499","0.12","0.00917988","0.00012","ETH"
"2018-06-15 16:15:35","ETHBTC","SELL","0.077283","0.246","0.01901161","0.00001901","BTC"
"2018-06-15 09:22:09","ETHBTC","BUY","0.0748","0.129","0.00964920","0.000129","ETH"
"2018-06-15 08:41:29","ETHBTC","BUY","0.076499","0.12","0.00917988","0.00012","ETH"
"2018-06-14 17:57:40","EOSBTC","SELL","0.0016417","11.72","0.01924072","0.00001924","BTC"
"2018-06-14 13:38:16","EOSBTC","BUY","0.0015888","6.08","0.00965990","0.00608","EOS"
"2018-06-14 10:30:13","EOSBTC","BUY","0.0016249","5.66","0.00919693","0.00566","EOS"
"2018-06-14 09:25:00","BNBBTC","SELL","0.0022599","0.7","0.00158193","0.00000158","BTC"
"2018-06-14 07:09:43","EOSBTC","SELL","0.0016108","5.73","0.00922988","0.00000923","BTC"
"2018-06-14 05:10:19","EOSBTC","BUY","0.001576","5.74","0.00904624","0.00574","EOS"
"2018-06-13 21:03:23","EOSBTC","SELL","0.0016109","31.42","0.05061447","0.00005061","BTC"
"2018-06-12 23:18:11","EOSBTC","BUY","0.0015078","7.24","0.01091647","0.00724","EOS"
"2018-06-12 19:17:33","EOSBTC","BUY","0.0015446","6.73","0.01039515","0.00673","EOS"
"2018-06-12 19:02:52","EOSBTC","BUY","0.0015814","6.26","0.00989956","0.00626","EOS"
"2018-06-12 12:50:16","EOSBTC","BUY","0.0016182","5.83","0.00943410","0.00583","EOS"
"2018-06-12 10:29:31","EOSBTC","BUY","0.001655","5.42","0.00897010","0.00542","EOS"
"2018-06-12 08:51:27","ETHBTC","SELL","0.078359","0.363","0.02844431","0.00002844","BTC"
"2018-06-11 21:56:03","ETHBTC","BUY","0.075011","0.131","0.00982644","0.000131","ETH"
"2018-06-10 21:20:50","ETHBTC","BUY","0.076755","0.122","0.00936411","0.000122","ETH"
"2018-06-08 15:58:02","ETHBTC","BUY","0.0785","0.114","0.00894900","0.000114","ETH"
"2018-06-08 08:54:27","ETCBTC","SELL","0.002034","5.7","0.01159380","0.00001159","BTC"
"2018-06-07 14:09:09","ETCBTC","BUY","0.001962","1.26","0.00247212","0.00126","ETC"
"2018-06-07 06:59:23","ETCBTC","BUY","0.001976","1.21","0.00239096","0.00121","ETC"
"2018-06-06 16:32:40","ETCBTC","BUY","0.001991","1.15","0.00228965","0.00115","ETC"
"2018-06-06 15:07:36","ETCBTC","BUY","0.002005","1.1","0.00220550","0.0011","ETC"
"2018-06-06 05:22:06","ETCBTC","BUY","0.00202","1.05","0.00212100","0.00105","ETC"
"2018-06-04 23:03:10","BNBBTC","SELL","0.0019064","6.92","0.01319228","0.00001319","BTC"
"2018-06-04 06:40:01","BNBBTC","BUY","0.0018344","1.31","0.00240306","0.00131","BNB"
"2018-06-04 06:09:36","BNBBTC","BUY","0.0018475","1.25","0.00230937","0.00125","BNB"
"2018-06-04 00:33:02","EOSBTC","SELL","0.001915","0.86","0.00164690","0.00000165","BTC"
"2018-06-03 18:47:20","BNBBTC","BUY","0.0018606","1.19","0.00221411","0.00119","BNB"
"2018-06-03 18:45:04","BNBBTC","BUY","0.0018737","1.14","0.00213601","0.00114","BNB"
"2018-06-03 17:20:07","BNBBTC","BUY","0.0018868","0.01","0.00001886","0.00001","BNB"
"2018-06-03 17:20:02","BNBBTC","BUY","0.0018868","1.07","0.00201887","0.00107","BNB"
"2018-06-03 16:59:15","BNBBTC","BUY","0.0018999","1.04","0.00197589","0.00104","BNB"
"2018-06-02 08:26:08","ETCBTC","SELL","0.002077","2.35","0.00488095","0.00000488","BTC"
"2018-06-02 08:26:06","ETCBTC","SELL","0.002077","4.81","0.00999037","0.00000999","BTC"
